"","X1","X2","X3","X4"
"sub-ON63704",0.830325750673977,-0.8851250317145,-0.257028208683397,-0.25263728648434
"sub-ON63734",0.086890433943517,-1.36999009715996,-0.414085018167695,-0.604682914425263
"sub-ON65553",0.895212412152282,2.94742197366708,-2.78603779956557,0.107727999249856
"sub-ON65697",-0.923800015983891,0.49092765735799,0.838074677759441,1.12247210031382
"sub-ON65733",-1.68480409915887,-1.17884997823194,0.303810976011761,-1.95337975996492
"sub-ON66199",0.174323260511612,1.89602341330661,-0.30821104573566,0.980932743606221
"sub-ON66557",0.231884927817026,1.18938073060389,0.0551069368685302,1.14073848659487
"sub-ON67121",1.68713084335438,2.30630317945595,-0.22558785672141,1.86049778838946
"sub-ON67435",-0.131448931083369,0.27743000388172,0.288393938202391,0.961995700232445
"sub-ON67563",0.424624517445269,-0.406725014053356,-1.25632950091687,0.964156694833687
"sub-ON70467",-0.600518610048989,-1.56853384403831,0.305003772859015,1.27233035760794
"sub-ON71932",-0.414107580730001,0.7719165711384,-0.0626064659781858,-0.987911188781359
"sub-ON72082",-0.567792987619564,-0.30778938795077,1.04381291711099,0.276617103355106
"sub-ON72409",0.802387177820054,-1.00425687030166,0.729635002623312,-1.28402541915779
"sub-ON73969",1.4807023303659,-2.99324379032488,-0.60083137868021,0.0756531646014617
"sub-ON74065",2.11903473856419,-0.812882969235837,0.0921823681415034,-1.6265277161335
"sub-ON75450",0.117608353125031,-0.585683117769261,-0.467493557856919,0.302886388949749
"sub-ON76510",0.894508750093338,0.469330040004773,0.87031317315578,-0.367146461594607
"sub-ON78603",0.39153777301514,-1.08241234149358,0.672620407336557,-0.900614322132508
"sub-ON79309",-0.827315977601092,0.00936549807226322,-0.267940898527334,0.234136072446531
"sub-ON80038",-1.09430249951295,0.118684596729472,-0.4277268839113,1.7410093514035
"sub-ON81734",-0.864580734360449,-0.499147062096312,-1.41225705295066,1.42841967860483
"sub-ON82386",-0.710131955770437,0.0731501881643859,-1.10276278781304,0.216405104875464
"sub-ON82798",2.18179725659439,1.15712254426966,-0.193160346327218,0.650746523421617
"sub-ON84478",-2.13022665818471,1.73407342990273,-0.354671534522644,-0.769517861687492
"sub-ON84651",-0.879119344865864,1.11421167608682,-1.39882245007512,-1.05032770774336
"sub-ON84896",-2.2843293703623,-0.10455948228984,-0.247860315188373,0.27482551782991
"sub-ON85305",0.0361222737013065,0.250738479559746,0.199827778336434,-0.930706763493492
"sub-ON85616",-0.647411941318033,-1.8091793252778,0.792277451685633,0.793183202029764
"sub-ON85981",-0.0173223765053567,0.146419779096488,-0.673781336208236,0.824540966995474
"sub-ON86202",0.928686971655926,-0.139494602703605,0.214169679999337,0.195896064093413
"sub-ON86779",-0.0864383514273596,-1.45941495814604,-0.967605122715241,-0.405972050747578
"sub-ON87054",0.290419048067728,-1.24843105103099,0.937299779233671,-0.87764671624421
"sub-ON87092",0.426440425326832,1.75396161858038,1.41548515001472,0.690930884491769
"sub-ON87313",-0.713886316268466,-1.89654851885826,-1.52875584276041,-0.784984360099785
"sub-ON88614",-0.733871472185401,-0.735930612626812,0.802694094428931,-0.818913135484139
"sub-ON89045",0.95972487271634,-0.0209639084194461,-0.253773893208699,0.361354546415201
"sub-ON89474",-1.30439128710123,-0.010025425801232,0.0942679561566082,-1.50682399847665
"sub-ON89475",0.241556637973247,-0.266109767751563,1.24271320332447,-1.52819045958293
"sub-ON91906",0.779579112968708,1.36774832020974,0.109537044316703,-0.479422604688876
"sub-ON92067",-1.03441480201083,-0.397373659040419,0.300952933474443,-1.95950387167552
"sub-ON93016",2.38499802378079,-1.3697783899167,-2.12804973514109,1.15954863257968
"sub-ON93426",1.31424845014554,-0.838977020362825,-0.243311656329924,1.59801724889808
"sub-ON94663",-0.856106418966381,-1.03014439192506,-0.0823946193267781,-1.39879473539296
"sub-ON94856",-1.44708585269678,-0.0168271364991443,1.85326714223458,-0.314969568787586
"sub-ON95003",-0.857005044887386,0.127994423909897,0.0495401925706563,0.573047969374114
"sub-ON95259",0.454314962621823,-0.105693636099241,-0.242768789812763,1.03020081136645
"sub-ON95422",-0.690025346406816,0.536667877609111,0.525309412079594,1.35732208666753
"sub-ON95742",-0.628804373693022,0.754267660332029,1.21618324611193,-0.571635220817753
"sub-ON96522",-0.138260143427249,-1.33655019450333,-1.52066220001769,0.539654597335164
"sub-ON97504",1.98205225885001,-0.36296095371183,0.247724298405466,-1.10890623002845
"sub-ON98018",0.296395564268291,0.770995552128677,1.26454709064073,-1.63249238105959
"sub-ON98098",0.0927652698844083,-0.281055695170392,0.744917979813204,1.29569746876627
"sub-ON99299",2.10330524432516,0.736307240711728,-0.535706079780207,0.119702688554441
"sub-ON99620",0.949754482431867,1.44018664270072,0.366412837493452,0.339642638283617
"sub-ON99871",-0.588400187591093,1.10152947835888,0.332164227895074,1.42132673968465
